Time,Emotion,Confidence
2026-02-15 13:25:28,angry,95.93000030517578
2026-02-15 13:25:28,angry,97.66999816894533
2026-02-15 13:25:28,angry,87.12999725341797
2026-02-15 13:25:28,angry,93.47000122070312
2026-02-15 13:25:28,angry,98.4000015258789
2026-02-15 13:25:29,angry,93.68000030517578
2026-02-15 13:25:29,angry,83.95999908447266
2026-02-15 13:25:29,angry,99.73999786376952
2026-02-15 13:25:29,angry,84.93000030517578
2026-02-15 13:25:29,angry,92.6999969482422
2026-02-15 13:25:29,angry,97.52999877929688
2026-02-15 13:25:29,angry,95.1999969482422
2026-02-15 13:25:30,angry,94.72000122070312
2026-02-15 13:25:30,angry,92.0999984741211
2026-02-15 13:25:30,angry,83.98999786376953
2026-02-15 13:25:30,angry,96.8000030517578
2026-02-15 13:25:30,angry,77.52999877929688
2026-02-15 13:25:30,angry,91.62000274658205
2026-02-15 13:25:30,angry,93.12999725341795
2026-02-15 13:25:30,angry,85.62999725341797
2026-02-15 13:25:30,angry,96.72000122070312
2026-02-15 13:25:31,angry,79.29000091552734
2026-02-15 13:25:31,angry,94.37999725341795
2026-02-15 13:25:31,angry,85.62000274658203
2026-02-15 13:25:31,angry,81.83999633789062
2026-02-15 13:25:31,angry,97.0
2026-02-15 13:25:31,angry,88.9000015258789
2026-02-15 13:25:31,angry,94.0500030517578
2026-02-15 13:25:31,angry,96.27999877929688
2026-02-15 13:25:31,angry,96.94000244140624
2026-02-15 13:25:32,angry,93.3499984741211
2026-02-15 13:25:32,angry,89.33999633789062
2026-02-15 13:25:32,angry,75.7699966430664
2026-02-15 13:25:32,angry,84.51000213623047
2026-02-15 13:25:32,angry,81.83999633789062
2026-02-15 13:25:32,angry,73.94000244140625
2026-02-15 13:25:32,angry,63.52999877929688
2026-02-15 13:25:32,angry,90.66999816894533
2026-02-15 13:25:33,angry,89.0199966430664
2026-02-15 13:25:33,angry,90.56999969482422
2026-02-15 13:25:33,angry,74.80000305175781
2026-02-15 13:25:33,angry,92.77999877929688
2026-02-15 13:25:33,angry,84.2300033569336
2026-02-15 13:25:33,angry,82.7699966430664
2026-02-15 13:25:33,angry,58.459999084472656
2026-02-15 13:25:34,angry,73.0199966430664
2026-02-15 13:25:34,angry,69.31999969482422
2026-02-15 13:25:34,angry,55.290000915527344
2026-02-15 13:25:34,neutral,86.87000274658203
2026-02-15 13:25:34,neutral,42.720001220703125
2026-02-15 13:25:34,neutral,45.09000015258789
2026-02-15 13:25:34,neutral,79.41999816894531
2026-02-15 13:25:34,neutral,61.52999877929688
2026-02-15 13:25:35,neutral,46.0099983215332
2026-02-15 13:25:35,neutral,56.02000045776367
2026-02-15 13:25:35,angry,51.970001220703125
2026-02-15 13:26:49,angry,50.720001220703125
2026-02-15 13:26:49,fear,95.23999786376952
2026-02-15 13:26:49,fear,66.70999908447266
2026-02-15 13:26:49,neutral,98.66000366210938
2026-02-15 13:26:50,neutral,97.37000274658205
2026-02-15 13:26:50,fear,90.94000244140624
2026-02-15 13:26:50,fear,34.650001525878906
2026-02-15 13:26:50,angry,42.47999954223633
2026-02-15 13:26:50,angry,42.790000915527344
2026-02-15 13:26:50,neutral,68.22000122070312
2026-02-15 13:26:51,neutral,44.15999984741211
2026-02-15 13:26:51,angry,68.8499984741211
2026-02-15 13:26:51,happy,47.08000183105469
2026-02-15 13:26:51,happy,87.05000305175781
2026-02-15 13:26:51,happy,86.33000183105469
2026-02-15 13:26:51,happy,50.36000061035156
2026-02-15 13:26:51,angry,48.83000183105469
2026-02-15 13:26:51,happy,65.54000091552734
2026-02-15 13:26:52,sad,98.7300033569336
2026-02-15 13:26:52,angry,40.90999984741211
2026-02-15 13:26:52,angry,81.1500015258789
2026-02-15 13:26:52,angry,70.02999877929688
2026-02-15 13:26:52,angry,99.13999938964844
2026-02-15 13:26:52,angry,97.41000366210938
2026-02-15 13:26:52,angry,98.87999725341795
2026-02-15 13:26:53,angry,98.0500030517578
2026-02-15 13:26:53,angry,92.66999816894533
2026-02-15 13:26:53,angry,97.8000030517578
2026-02-15 13:26:53,angry,98.91000366210938
2026-02-15 13:26:53,angry,93.9800033569336
2026-02-15 13:26:53,angry,83.30000305175781
2026-02-15 13:26:53,angry,73.08999633789062
2026-02-15 13:26:53,angry,47.380001068115234
2026-02-15 13:26:54,angry,65.5
2026-02-15 13:26:54,angry,98.38999938964844
2026-02-15 13:26:54,angry,57.38999938964844
2026-02-15 13:26:54,angry,74.11000061035156
2026-02-15 13:26:54,angry,55.720001220703125
2026-02-15 13:26:54,angry,62.790000915527344
2026-02-15 13:26:54,angry,62.75
2026-02-15 13:26:54,angry,58.459999084472656
2026-02-15 13:26:55,angry,84.30000305175781
2026-02-15 13:26:55,angry,67.30000305175781
2026-02-15 13:26:55,angry,35.70000076293945
2026-02-15 13:26:55,angry,88.66000366210938
2026-02-15 13:26:55,angry,82.88999938964844
2026-02-15 13:26:55,angry,87.4000015258789
2026-02-15 13:26:55,angry,81.7699966430664
2026-02-15 13:26:55,angry,86.83000183105469
2026-02-15 13:26:56,angry,89.68000030517578
2026-02-15 13:26:56,angry,75.81999969482422
2026-02-15 13:26:56,angry,93.12000274658205
2026-02-15 13:26:56,angry,45.2400016784668
2026-02-15 13:26:56,angry,70.33999633789062
2026-02-15 13:26:56,angry,49.02000045776367
2026-02-15 13:26:56,angry,91.95999908447266
2026-02-15 13:26:56,angry,55.59000015258789
2026-02-15 13:26:57,angry,93.97000122070312
2026-02-15 13:26:57,angry,99.41999816894533
2026-02-15 13:26:57,angry,84.19999694824219
2026-02-15 13:26:57,angry,97.79000091552734
2026-02-15 13:26:57,angry,79.5199966430664
2026-02-15 13:26:57,angry,42.900001525878906
2026-02-15 13:26:57,angry,85.36000061035156
2026-02-15 13:26:57,angry,81.48999786376953
2026-02-15 13:26:58,angry,88.41999816894531
2026-02-15 13:26:58,angry,70.33000183105469
2026-02-15 13:26:58,angry,78.66000366210938
2026-02-15 13:26:58,surprise,60.40999984741211
2026-02-15 13:26:58,angry,76.37999725341797
2026-02-15 13:26:58,neutral,83.43000030517578
2026-02-15 13:26:58,neutral,79.83000183105469
2026-02-15 13:26:59,surprise,41.90999984741211
2026-02-15 13:26:59,neutral,99.37000274658205
2026-02-15 13:26:59,fear,82.1500015258789
2026-02-15 13:26:59,neutral,73.6500015258789
2026-02-15 13:26:59,neutral,46.81999969482422
2026-02-15 13:26:59,neutral,55.22999954223633
2026-02-15 13:26:59,fear,45.7400016784668
2026-02-15 13:26:59,angry,88.7699966430664
2026-02-15 13:26:59,neutral,44.59999847412109
2026-02-15 13:27:00,angry,63.33000183105469
2026-02-15 13:27:00,neutral,82.70999908447266
2026-02-15 13:27:00,neutral,79.62999725341797
2026-02-15 13:27:00,angry,67.19999694824219
2026-02-15 13:27:00,neutral,84.87999725341797
2026-02-15 13:27:00,neutral,75.5
2026-02-15 13:27:00,neutral,94.5500030517578
2026-02-15 13:27:00,neutral,99.8499984741211
2026-02-15 13:27:01,neutral,83.87000274658203
2026-02-15 13:27:01,neutral,95.18000030517578
2026-02-15 13:27:01,neutral,99.83999633789062
2026-02-15 13:27:01,neutral,71.11000061035156
2026-02-15 13:27:01,neutral,94.38999938964844
2026-02-15 13:27:01,neutral,63.04999923706055
2026-02-15 13:27:01,neutral,71.29000091552734
2026-02-15 13:27:01,neutral,98.3000030517578
2026-02-15 13:27:02,neutral,86.91999816894531
2026-02-15 13:27:02,neutral,87.01000213623047
2026-02-15 13:27:02,neutral,83.27999877929688
2026-02-15 13:27:02,neutral,96.3000030517578
2026-02-15 13:27:02,neutral,91.33999633789062
2026-02-15 13:27:02,neutral,94.2300033569336
2026-02-15 13:27:02,neutral,93.9499969482422
2026-02-15 13:27:03,neutral,86.80000305175781
2026-02-15 13:27:03,neutral,71.04000091552734
2026-02-15 13:27:03,neutral,42.16999816894531
2026-02-15 13:27:03,neutral,66.91000366210938
2026-02-15 13:27:03,neutral,37.619998931884766
2026-02-15 13:27:03,neutral,69.80000305175781
2026-02-15 13:27:03,neutral,66.93000030517578
2026-02-15 13:27:03,neutral,38.720001220703125
2026-02-15 13:27:04,surprise,43.08000183105469
2026-02-15 13:27:04,surprise,96.47000122070312
2026-02-15 13:27:04,surprise,45.310001373291016
2026-02-15 13:27:04,neutral,99.58999633789062
2026-02-15 13:27:04,neutral,99.08000183105467
2026-02-15 13:27:04,neutral,61.68999862670898
2026-02-15 13:27:04,surprise,40.5
2026-02-15 13:27:04,surprise,68.5
2026-02-15 13:27:05,neutral,97.01000213623048
2026-02-15 13:27:05,surprise,61.59999847412109
2026-02-15 13:27:05,fear,44.75
2026-02-15 13:27:05,neutral,99.68000030517578
2026-02-15 13:27:05,neutral,93.0500030517578
2026-02-15 13:27:05,neutral,99.52999877929688
2026-02-15 13:27:05,neutral,98.0
2026-02-15 13:27:06,neutral,48.91999816894531
2026-02-15 13:27:06,angry,61.470001220703125
2026-02-15 13:27:06,angry,96.58000183105467
2026-02-15 13:27:06,neutral,98.63999938964844
2026-02-15 13:27:06,neutral,99.5999984741211
2026-02-15 13:27:06,neutral,75.70999908447266
2026-02-15 13:27:06,neutral,88.41000366210938
2026-02-15 13:27:07,angry,55.70000076293945
2026-02-15 13:27:07,angry,74.44999694824219
2026-02-15 13:27:07,angry,67.47000122070312
2026-02-15 13:29:07,fear,57.2400016784668
2026-02-15 13:29:07,neutral,87.23999786376953
2026-02-15 13:29:08,angry,63.2400016784668
2026-02-15 13:29:08,neutral,73.95999908447266
2026-02-15 13:29:08,angry,79.4800033569336
2026-02-15 13:29:08,angry,60.880001068115234
2026-02-15 13:29:08,angry,55.150001525878906
2026-02-15 13:29:09,angry,51.630001068115234
2026-02-15 13:29:09,neutral,51.63999938964844
2026-02-15 13:29:09,neutral,61.65999984741211
2026-02-15 13:29:09,angry,72.5199966430664
2026-02-15 13:29:09,neutral,56.560001373291016
2026-02-15 13:29:09,angry,41.2400016784668
2026-02-15 13:29:09,angry,98.83000183105467
2026-02-15 13:29:09,happy,67.0199966430664
2026-02-15 13:29:10,happy,86.12999725341797
2026-02-15 13:29:10,happy,63.13999938964844
2026-02-15 13:29:10,happy,63.290000915527344
2026-02-15 13:29:10,sad,99.9499969482422
2026-02-15 13:29:10,angry,90.18000030517578
2026-02-15 13:29:10,sad,99.98999786376952
2026-02-15 13:29:10,angry,78.04000091552734
2026-02-15 13:29:11,sad,100.0
2026-02-15 13:29:11,happy,90.66999816894533
2026-02-15 13:29:11,angry,52.2400016784668
2026-02-15 13:29:11,angry,95.12999725341795
2026-02-15 13:29:11,sad,100.0
2026-02-15 13:29:11,fear,99.83999633789062
2026-02-15 13:29:11,sad,99.94000244140624
2026-02-15 13:29:12,angry,89.62999725341797
2026-02-15 13:29:12,angry,85.80999755859375
2026-02-15 13:29:12,angry,83.44000244140625
2026-02-15 13:29:12,angry,98.77999877929688
2026-02-15 13:29:12,angry,96.69000244140624
2026-02-15 13:29:12,angry,97.26000213623048
2026-02-15 13:29:12,neutral,80.79000091552734
2026-02-15 13:31:01,fear,79.38999938964844
2026-02-15 13:31:01,neutral,95.33000183105467
2026-02-15 13:31:02,neutral,93.13999938964844
2026-02-15 13:31:02,neutral,96.8000030517578
2026-02-15 13:31:02,neutral,91.93000030517578
2026-02-15 13:31:02,neutral,88.30999755859375
2026-02-15 13:31:02,neutral,76.04000091552734
2026-02-15 13:31:02,neutral,83.8499984741211
2026-02-15 13:31:02,angry,64.98999786376953
2026-02-15 13:31:03,neutral,56.33000183105469
2026-02-15 13:31:03,angry,41.70000076293945
2026-02-15 13:31:03,angry,48.56999969482422
2026-02-15 13:31:03,angry,46.630001068115234
2026-02-15 13:31:03,neutral,52.150001525878906
2026-02-15 13:31:03,neutral,40.470001220703125
2026-02-15 13:31:03,angry,73.9800033569336
2026-02-15 13:31:04,happy,99.63999938964844
2026-02-15 13:31:04,sad,99.98999786376952
2026-02-15 13:31:04,sad,99.5199966430664
2026-02-15 13:31:04,sad,99.98999786376952
2026-02-15 13:31:04,happy,88.87999725341797
2026-02-15 13:31:04,sad,100.0
2026-02-15 13:31:04,sad,99.98999786376952
2026-02-15 13:31:04,sad,99.98999786376952
2026-02-15 13:31:05,angry,49.27000045776367
2026-02-15 13:31:05,angry,96.11000061035156
2026-02-15 13:31:05,angry,99.3000030517578
2026-02-15 13:31:05,angry,80.79000091552734
2026-02-15 13:31:05,neutral,41.2400016784668
2026-02-15 13:31:05,neutral,92.55999755859376
2026-02-15 13:31:05,neutral,68.98999786376953
2026-02-15 13:31:06,sad,99.95999908447266
2026-02-15 13:31:06,angry,85.87999725341797
2026-02-15 13:31:06,sad,99.97000122070312
2026-02-15 13:31:06,sad,100.0
2026-02-15 13:31:06,neutral,54.27000045776367
2026-02-15 13:31:06,neutral,93.4499969482422
2026-02-15 13:31:06,neutral,80.94999694824219
2026-02-15 13:31:06,fear,99.8499984741211
2026-02-15 13:31:07,fear,99.9800033569336
2026-02-15 13:31:07,fear,99.80999755859376
2026-02-15 13:31:07,fear,99.79000091552734
2026-02-15 13:31:07,angry,45.310001373291016
2026-02-15 13:31:07,neutral,60.709999084472656
2026-02-15 13:31:07,angry,49.2400016784668
2026-02-15 13:31:07,angry,64.58000183105469
2026-02-15 13:31:07,angry,74.69999694824219
2026-02-15 13:31:08,angry,83.29000091552734
2026-02-15 13:31:08,angry,45.959999084472656
2026-02-15 13:31:08,angry,62.619998931884766
2026-02-15 13:31:08,neutral,64.51000213623047
2026-02-15 13:31:08,neutral,63.150001525878906
2026-02-15 13:31:08,neutral,83.12000274658203
2026-02-15 13:31:08,neutral,47.970001220703125
2026-02-15 13:31:08,neutral,80.79000091552734
2026-02-15 13:31:09,angry,87.5199966430664
2026-02-15 13:31:09,angry,66.62999725341797
2026-02-15 13:31:09,neutral,74.52999877929688
2026-02-15 13:31:09,neutral,60.93999862670898
2026-02-15 13:31:09,neutral,76.62000274658203
2026-02-15 13:31:09,angry,73.94999694824219
2026-02-15 13:31:09,angry,79.69000244140625
2026-02-15 13:31:10,angry,59.34999847412109
2026-02-15 13:31:10,neutral,69.05999755859375
2026-02-15 13:31:10,neutral,71.94000244140625
2026-02-15 13:31:10,neutral,64.41999816894531
2026-02-15 13:31:10,angry,60.52999877929688
2026-02-15 13:31:10,neutral,91.75
2026-02-15 13:31:10,angry,81.31999969482422
2026-02-15 13:31:10,neutral,70.66000366210938
2026-02-15 13:31:11,neutral,58.11000061035156
2026-02-15 13:31:11,neutral,67.4000015258789
2026-02-15 13:31:11,angry,50.02000045776367
2026-02-15 13:31:11,angry,70.0
2026-02-15 13:31:11,neutral,69.83000183105469
2026-02-15 13:31:11,neutral,83.36000061035156
2026-02-15 13:31:11,neutral,46.5
2026-02-15 13:31:11,neutral,76.23999786376953
2026-02-15 13:31:12,neutral,92.2699966430664
2026-02-15 13:31:12,neutral,92.48999786376952
2026-02-15 13:31:12,neutral,99.4000015258789
2026-02-15 13:31:12,neutral,99.62000274658205
2026-02-15 13:31:12,neutral,97.36000061035156
2026-02-15 13:31:12,neutral,98.7300033569336
2026-02-15 13:31:12,neutral,98.83999633789062
2026-02-15 13:31:12,neutral,98.5199966430664
2026-02-15 13:31:13,neutral,80.12000274658203
2026-02-15 13:31:13,neutral,97.73999786376952
2026-02-15 13:31:13,neutral,99.4000015258789
2026-02-15 13:31:13,neutral,96.86000061035156
2026-02-15 13:31:13,neutral,93.61000061035156
2026-02-15 13:31:13,neutral,98.5199966430664
2026-02-15 13:31:13,neutral,79.27999877929688
2026-02-15 13:31:13,neutral,50.209999084472656
2026-02-15 13:31:14,neutral,99.0500030517578
2026-02-15 13:31:14,neutral,98.9800033569336
2026-02-15 13:31:14,neutral,95.41000366210938
2026-02-15 13:31:14,neutral,93.11000061035156
2026-02-15 13:31:14,neutral,98.37000274658205
2026-02-15 13:31:14,neutral,97.37999725341795
2026-02-15 13:31:14,neutral,99.79000091552734
2026-02-15 13:31:15,neutral,93.76000213623048
2026-02-15 13:31:15,neutral,66.79000091552734
2026-02-15 13:31:15,neutral,54.619998931884766
2026-02-15 13:31:15,neutral,70.80999755859375
2026-02-15 13:36:56,angry,50.2599983215332
2026-02-15 13:36:56,neutral,83.68000030517578
2026-02-15 13:36:57,neutral,49.18000030517578
2026-02-15 13:36:57,angry,43.619998931884766
2026-02-15 13:36:57,angry,44.68999862670898
2026-02-15 13:36:57,fear,45.119998931884766
2026-02-15 13:36:57,fear,30.36000061035156
2026-02-15 13:36:57,neutral,72.30000305175781
2026-02-15 13:36:58,neutral,99.62000274658205
2026-02-15 13:36:58,neutral,69.19000244140625
2026-02-15 13:36:58,fear,100.0
2026-02-15 13:36:58,neutral,97.54000091552734
2026-02-15 13:36:58,fear,99.45999908447266
2026-02-15 13:36:58,fear,99.16000366210938
2026-02-15 13:36:58,neutral,64.36000061035156
2026-02-15 13:36:58,happy,98.4800033569336
2026-02-15 13:36:59,fear,78.29000091552734
2026-02-15 13:36:59,angry,98.01000213623048
2026-02-15 13:36:59,fear,79.62000274658203
2026-02-15 13:36:59,neutral,98.66999816894533
2026-02-15 13:36:59,sad,75.80999755859375
2026-02-15 13:36:59,sad,55.72999954223633
2026-02-15 13:36:59,neutral,69.7300033569336
2026-02-15 13:36:59,angry,49.380001068115234
2026-02-15 13:37:00,happy,55.22999954223633
2026-02-15 13:37:00,happy,95.8000030517578
2026-02-15 13:37:00,neutral,80.04000091552734
2026-02-15 13:37:00,happy,45.90999984741211
2026-02-15 13:37:00,sad,92.48999786376952
2026-02-15 13:37:00,angry,75.4000015258789
2026-02-15 13:37:00,sad,38.400001525878906
2026-02-15 13:37:01,fear,62.220001220703125
2026-02-15 13:37:01,sad,69.56999969482422
2026-02-15 13:37:01,neutral,77.76000213623047
2026-02-15 13:37:01,neutral,100.0
2026-02-15 13:37:01,neutral,100.0
2026-02-15 13:37:01,neutral,99.97000122070312
2026-02-15 13:37:01,neutral,99.98999786376952
2026-02-15 13:37:02,neutral,98.08000183105467
2026-02-15 13:37:02,neutral,99.83999633789062
2026-02-15 13:37:02,fear,48.810001373291016
2026-02-15 13:37:02,fear,55.58000183105469
2026-02-15 13:37:02,sad,70.0999984741211
2026-02-15 13:37:02,neutral,99.81999969482422
2026-02-15 13:37:02,neutral,99.86000061035156
2026-02-15 13:37:02,neutral,79.94999694824219
2026-02-15 13:37:03,neutral,97.06999969482422
2026-02-15 13:37:03,neutral,92.02999877929688
2026-02-15 13:37:03,neutral,95.9800033569336
2026-02-15 13:37:03,sad,58.86000061035156
2026-02-15 13:37:03,neutral,96.33999633789062
2026-02-15 13:37:03,fear,78.95999908447266
2026-02-15 13:37:03,fear,99.83999633789062
2026-02-15 13:37:04,fear,99.94000244140624
2026-02-15 13:37:04,angry,100.0
2026-02-15 13:37:04,angry,94.63999938964844
2026-02-15 13:37:04,fear,99.76000213623048
2026-02-15 13:37:04,neutral,94.08000183105467
2026-02-15 13:37:04,happy,62.93000030517578
2026-02-15 13:37:04,sad,81.41000366210938
2026-02-15 13:37:04,happy,99.83999633789062
2026-02-15 13:37:05,happy,99.9499969482422
2026-02-15 13:37:05,happy,100.0
2026-02-15 13:37:05,happy,100.0
2026-02-15 13:37:05,happy,100.0
2026-02-15 13:37:05,happy,100.0
2026-02-15 13:37:05,happy,100.0
2026-02-15 13:37:05,happy,99.9800033569336
2026-02-15 13:37:05,happy,97.18000030517578
2026-02-15 13:37:06,happy,90.41999816894533
2026-02-15 13:37:06,happy,99.86000061035156
2026-02-15 13:37:06,happy,79.91000366210938
2026-02-15 13:37:06,happy,92.94000244140624
2026-02-15 13:37:06,angry,99.2699966430664
2026-02-15 13:37:06,angry,91.47000122070312
2026-02-15 13:37:06,happy,82.88999938964844
2026-02-15 13:37:06,angry,93.86000061035156
2026-02-15 13:37:07,angry,88.69000244140625
2026-02-15 13:37:07,angry,100.0
2026-02-15 13:37:07,angry,100.0
2026-02-15 13:37:07,neutral,91.33999633789062
2026-02-15 13:37:07,neutral,95.4800033569336
2026-02-15 13:37:07,neutral,33.38999938964844
2026-02-15 13:37:07,neutral,80.37000274658203
2026-02-15 13:37:07,angry,54.27999877929688
2026-02-15 13:37:08,fear,94.56999969482422
2026-02-15 13:37:08,fear,78.91000366210938
2026-02-15 13:37:08,fear,98.4800033569336
2026-02-15 13:37:08,fear,97.94000244140624
2026-02-15 13:37:08,fear,95.1500015258789
2026-02-15 13:37:08,fear,99.83000183105467
2026-02-15 13:37:08,fear,99.98999786376952
2026-02-15 13:37:08,fear,99.95999908447266
2026-02-15 13:37:09,fear,99.2300033569336
2026-02-15 13:37:09,fear,99.81999969482422
2026-02-15 13:37:09,fear,99.7699966430664
2026-02-15 13:37:09,fear,99.4499969482422
2026-02-15 13:37:09,fear,78.56999969482422
2026-02-15 13:37:09,fear,36.56999969482422
2026-02-15 13:37:09,neutral,76.9800033569336
2026-02-15 13:37:10,neutral,63.43999862670898
2026-02-15 13:37:10,neutral,35.81999969482422
2026-02-15 13:37:10,neutral,73.31999969482422
2026-02-15 13:37:10,neutral,42.0
2026-02-15 13:37:10,neutral,72.95999908447266
2026-02-15 13:37:10,neutral,65.63999938964844
2026-02-15 13:37:10,neutral,86.33999633789062
2026-02-15 13:37:10,neutral,99.6500015258789
2026-02-15 13:37:11,neutral,96.37000274658205
2026-02-15 13:37:11,neutral,56.5099983215332
